index,l1_loss,d_recon,d_fake,d_real,d_loss,cd_loss,loss1,loss2
0,11.043411254882812,-0.10568942129611969,0.15192577242851257,-38.62598419189453,-0.04623635113239288,0.11624559760093689,11.113420486450195,-51.43687438964844
1,9.994644165039062,-20.4254093170166,-9.313959121704102,-52.54839324951172,29.739368438720703,-0.042733725160360336,39.691280364990234,-66.39449310302734
2,8.550413131713867,-15.832557678222656,-11.81942081451416,-63.36688995361328,27.6519775390625,-0.20049211382865906,36.00189971923828,-88.7758560180664
3,7.571291923522949,-17.19976043701172,-16.96148109436035,-74.5914535522461,34.16123962402344,-0.35387974977493286,41.37865447998047,-100.0685043334961
4,6.865091800689697,-20.562917709350586,-18.966259002685547,-84.04364013671875,39.5291748046875,-0.4735664129257202,45.92070007324219,-127.83976745605469
5,6.514707088470459,-27.436092376708984,-27.50473403930664,-92.60481262207031,54.940826416015625,-0.6544930934906006,60.80104064941406,-146.6569061279297
6,6.114224433898926,-29.954252243041992,-32.461517333984375,-101.26908874511719,62.415771484375,-0.801956295967102,67.72804260253906,-156.03591918945312
7,5.216176509857178,-31.664566040039062,-32.98973846435547,-106.44223022460938,64.65430450439453,-0.9712668657302856,68.89921569824219,-164.5787811279297
8,3.848590850830078,-37.12413787841797,-33.88241958618164,-108.91085052490234,71.00656127929688,-1.070183277130127,73.78496551513672,-167.6824951171875
9,3.307201862335205,-38.268890380859375,-42.57164764404297,-122.14310455322266,80.84053802490234,-1.2490595579147339,82.898681640625,-195.35357666015625
10,3.375905752182007,-43.51811981201172,-43.692909240722656,-134.5175018310547,87.21102905273438,-1.4592792987823486,89.12765502929688,-201.3632354736328
11,3.5047483444213867,-35.853485107421875,-19.90110206604004,-99.11943817138672,55.75458526611328,-1.4994505643844604,57.759883880615234,-158.14511108398438
12,2.553532123565674,-43.77327346801758,-41.58305358886719,-106.59994506835938,85.3563232421875,-1.7006834745407104,86.20917510986328,-160.70974731445312
13,1.8641446828842163,-38.593868255615234,-46.76994323730469,-123.32223510742188,85.36381530761719,-1.9515767097473145,85.27638244628906,-137.99520874023438
14,1.4852855205535889,-10.129281997680664,-33.48487854003906,-120.75172424316406,43.614158630371094,-1.965183138847351,43.13426208496094,-129.3014373779297
15,1.5422539710998535,-16.19915771484375,-40.37317657470703,-146.5880584716797,56.57233428955078,-2.09488844871521,56.01970291137695,-207.51315307617188
16,1.615899682044983,-33.027427673339844,-54.253292083740234,-165.77325439453125,87.28071594238281,-2.3829665184020996,86.5136489868164,-253.0704345703125
17,1.5447685718536377,-46.97798538208008,-61.181758880615234,-168.82205200195312,108.15974426269531,-2.3896541595458984,107.31485748291016,-199.73764038085938
18,1.1856456995010376,-2.269441604614258,-59.804561614990234,-174.75100708007812,62.074005126953125,-2.748640298843384,60.511009216308594,-100.48825073242188
19,1.069913625717163,53.88064956665039,-4.049140930175781,-161.34437561035156,-49.83150863647461,-2.6759376525878906,-51.43753433227539,-126.57196044921875
20,1.127371907234192,27.889070510864258,-14.107237815856934,-148.0335693359375,-13.781832695007324,-2.8422775268554688,-15.49673843383789,-198.681640625
21,1.289205551147461,-26.252696990966797,-46.283668518066406,-173.7959442138672,72.53636169433594,-2.968792200088501,70.85677337646484,-257.2454833984375
22,1.207169771194458,-39.855064392089844,-63.1026611328125,-149.23858642578125,102.95772552490234,-3.3883559703826904,100.77653503417969,-257.0279846191406
23,1.140660047531128,-53.17006301879883,-67.71923065185547,-178.7465362548828,120.88929748535156,-3.2789523601531982,118.75100708007812,-256.551025390625
24,1.119309663772583,-40.92774200439453,-66.34300994873047,-185.8499755859375,107.270751953125,-3.505572557449341,104.88449096679688,-252.95065307617188
25,1.2491626739501953,-45.46344757080078,-69.49053192138672,-210.7384033203125,114.9539794921875,-3.6118106842041016,112.5913314819336,-320.2221984863281
26,1.2749407291412354,-60.140220642089844,-72.13733673095703,-227.08529663085938,132.27755737304688,-3.838941812515259,129.71356201171875,-342.9935607910156
27,1.4420676231384277,-73.96704864501953,-82.44171905517578,-234.631103515625,156.4087677001953,-4.163169860839844,153.68765258789062,-386.6716613769531
28,1.4849692583084106,-85.24894714355469,-87.33966064453125,-265.3548583984375,172.58860778808594,-4.243668556213379,169.8299102783203,-449.09466552734375
29,1.541524887084961,-102.82400512695312,-97.99601745605469,-271.1312255859375,200.8200225830078,-4.161426544189453,198.2001190185547,-482.03704833984375
30,1.497194766998291,-115.75286865234375,-103.72710418701172,-294.982421875,219.47998046875,-4.532920837402344,216.44424438476562,-492.7789306640625
31,1.4387781620025635,-115.03361511230469,-115.46614074707031,-306.5403747558594,230.499755859375,-4.447347640991211,227.49119567871094,-534.9248046875
32,1.5627236366271973,-126.39744567871094,-125.77517700195312,-319.44171142578125,252.17262268066406,-4.6303815841674805,249.10496520996094,-553.8162231445312
33,1.5374119281768799,-133.61233520507812,-122.86945343017578,-326.572998046875,256.4817810058594,-4.737637996673584,253.28155517578125,-600.3621826171875
34,1.6363133192062378,-143.72262573242188,-148.5071563720703,-339.02288818359375,292.22979736328125,-4.880894184112549,288.9852294921875,-516.47802734375
35,1.5205167531967163,-133.22109985351562,-134.9268035888672,-349.758544921875,268.14788818359375,-5.286561965942383,264.3818359375,-608.4693603515625
36,1.5103298425674438,-135.13450622558594,-136.3001708984375,-324.56689453125,271.4346923828125,-5.361721515655518,267.5832824707031,-629.574462890625
37,1.5622963905334473,-154.51512145996094,-144.01739501953125,-382.7820129394531,298.53253173828125,-5.509608268737793,294.585205078125,-624.110107421875
38,1.3684861660003662,-139.72128295898438,-121.07711791992188,-364.5644836425781,260.79840087890625,-5.445662498474121,256.72125244140625,-676.557373046875
39,1.4079501628875732,-169.40467834472656,-154.6433563232422,-405.491455078125,324.04803466796875,-5.804256916046143,319.6517333984375,-727.6561889648438
40,1.5591695308685303,-174.16903686523438,-156.7381591796875,-429.2789306640625,330.9071960449219,-5.844138145446777,326.6222229003906,-777.4956665039062
41,1.579309105873108,-187.32679748535156,-180.1090087890625,-438.5303955078125,367.435791015625,-6.492196083068848,362.5229187011719,-810.89013671875
42,1.702901005744934,-195.97628784179688,-191.033203125,-461.0397644042969,387.0094909667969,-6.201529502868652,382.5108642578125,-845.6937255859375
43,1.3942248821258545,-205.30947875976562,-199.81832885742188,-476.0065002441406,405.1278076171875,-6.611979961395264,399.9100646972656,-882.4924926757812
44,1.8178826570510864,-214.6190643310547,-212.95352172851562,-488.3633728027344,427.57257080078125,-6.446442604064941,422.9440002441406,-910.3480224609375
45,1.6493521928787231,-223.32498168945312,-217.74502563476562,-512.265625,441.07000732421875,-6.751931190490723,435.9674377441406,-951.16162109375
46,1.7265262603759766,-231.87506103515625,-226.9342498779297,-522.5464477539062,458.809326171875,-6.798020362854004,453.7378234863281,-979.2072143554688
47,1.7085398435592651,-239.9673309326172,-232.13177490234375,-544.1734008789062,472.09912109375,-7.128184795379639,466.6794738769531,-1019.2258911132812
48,1.7426705360412598,-249.28750610351562,-237.88815307617188,-567.4178466796875,487.1756591796875,-6.993832111358643,481.92449951171875,-1041.7750244140625
49,1.679938554763794,-253.11215209960938,-242.23526000976562,-562.3463134765625,495.347412109375,-7.752224922180176,489.2751159667969,-1042.3963623046875
50,1.7741200923919678,-262.29888916015625,-257.5782775878906,-576.9569091796875,519.877197265625,-7.823509216308594,513.8278198242188,-1090.5205078125
51,1.7309348583221436,-274.2952880859375,-267.4005126953125,-597.309814453125,541.69580078125,-7.618968963623047,535.8078002929688,-1109.809326171875
52,1.8004411458969116,-281.2935485839844,-254.92233276367188,-619.2196044921875,536.2158813476562,-7.602933406829834,530.4133911132812,-1151.7022705078125
53,1.7424826622009277,-292.12115478515625,-263.72784423828125,-630.4681396484375,555.8489990234375,-7.792238712310791,549.7992553710938,-1201.1143798828125
54,1.8195832967758179,-303.003662109375,-286.12652587890625,-638.7208251953125,589.1301879882812,-8.577892303466797,582.3718872070312,-1230.4005126953125
55,1.7282805442810059,-311.892578125,-293.04351806640625,-667.7252197265625,604.9360961914062,-8.938741683959961,597.7256469726562,-1262.0458984375
56,1.7981059551239014,-321.98486328125,-308.304931640625,-683.5768432617188,630.289794921875,-9.088142395019531,622.999755859375,-1320.8389892578125
57,1.7126494646072388,-331.6938781738281,-323.22467041015625,-698.1154174804688,654.9185791015625,-8.492592811584473,648.1386108398438,-1359.50732421875
58,1.6461925506591797,-338.45159912109375,-327.2386779785156,-715.47998046875,665.6903076171875,-8.619783401489258,658.7166748046875,-1376.53125
59,1.600839614868164,-350.423095703125,-338.052490234375,-741.0343627929688,688.4755859375,-9.533012390136719,680.5433959960938,-1439.69091796875
60,1.4121484756469727,-361.00439453125,-354.6569519042969,-760.7630615234375,715.661376953125,-9.517988204956055,707.5555419921875,-1486.3621826171875
61,1.4769275188446045,-372.4777526855469,-364.8742980957031,-772.5155029296875,737.35205078125,-9.512630462646484,729.3163452148438,-1513.749755859375
62,1.2400190830230713,-380.6222229003906,-375.8922424316406,-796.6083984375,756.5144653320312,-9.477673530578613,748.2767944335938,-1546.3433837890625
63,1.3372970819473267,-389.5121154785156,-384.51739501953125,-810.7315673828125,774.029541015625,-9.484174728393555,765.8826293945312,-1567.4827880859375
64,1.3652913570404053,-395.8667907714844,-388.81561279296875,-824.357177734375,784.682373046875,-9.783431053161621,776.2642211914062,-1598.427734375
65,1.29130220413208,-401.29150390625,-394.57855224609375,-814.50146484375,795.8700561523438,-9.698165893554688,787.4631958007812,-1445.6904296875
66,1.2448465824127197,-243.70697021484375,-247.78135681152344,-624.3385009765625,491.48834228515625,-9.774942398071289,482.958251953125,-1373.7962646484375
67,1.1731594800949097,-391.8321533203125,-394.131591796875,-781.9536743164062,785.9637451171875,-10.197694778442383,776.939208984375,-1436.21435546875
68,0.9999905824661255,-331.56585693359375,-294.8978271484375,-784.0150146484375,626.4636840820312,-10.05795669555664,617.4057006835938,-1575.67236328125
69,0.9652512073516846,-414.7940673828125,-403.927490234375,-868.89794921875,818.7215576171875,-10.33028793334961,809.3565673828125,-1663.6259765625
70,1.049471139907837,-405.9498291015625,-365.45831298828125,-882.6543579101562,771.4081420898438,-11.062769889831543,761.3948974609375,-1713.44287109375
71,1.1297250986099243,-445.3841552734375,-420.29547119140625,-888.1947021484375,865.6796264648438,-11.319225311279297,855.4901123046875,-1760.02587890625
72,1.0019855499267578,-449.2239685058594,-420.12066650390625,-900.4474487304688,869.3446044921875,-11.232303619384766,859.1143188476562,-1794.902099609375
73,1.2386469841003418,-467.25714111328125,-432.53411865234375,-950.599365234375,899.791259765625,-11.061960220336914,889.9679565429688,-1840.3758544921875
74,1.2211626768112183,-463.035888671875,-445.4958801269531,-968.5614013671875,908.53173828125,-11.32201862335205,898.430908203125,-1898.6845703125
75,1.2660648822784424,-481.22100830078125,-471.5660705566406,-1005.0301513671875,952.787109375,-11.295802116394043,942.7573852539062,-1934.525634765625
76,1.4597690105438232,-487.8253173828125,-458.59576416015625,-1022.9049072265625,946.4210815429688,-12.308082580566406,935.57275390625,-2000.5335693359375
77,1.4529316425323486,-507.3122863769531,-483.17919921875,-1039.544189453125,990.491455078125,-11.887469291687012,980.0569458007812,-2025.013427734375
78,1.6116183996200562,-520.0122680664062,-497.3594665527344,-1051.4295654296875,1017.3717041015625,-11.821791648864746,1007.1615600585938,-2064.417236328125
79,1.5976650714874268,-529.6570434570312,-508.421630859375,-1069.638671875,1038.07861328125,-11.85970687866211,1027.8165283203125,-2127.240234375
80,1.7950999736785889,-543.24267578125,-520.931396484375,-1102.252685546875,1064.174072265625,-12.073385238647461,1053.895751953125,-2167.6201171875
81,1.8162871599197388,-552.464111328125,-507.84637451171875,-1108.4996337890625,1060.310546875,-12.274529457092285,1049.852294921875,-2194.193115234375
82,1.7844505310058594,-563.2755737304688,-535.9719848632812,-1125.793701171875,1099.24755859375,-12.518989562988281,1088.512939453125,-2224.990966796875
83,1.7353663444519043,-575.3568725585938,-552.5699462890625,-1163.4334716796875,1127.9267578125,-13.018083572387695,1116.64404296875,-2280.149658203125
84,1.6582558155059814,-580.2936401367188,-565.3598022460938,-1191.3057861328125,1145.6534423828125,-12.821634292602539,1134.489990234375,-2352.556640625
85,1.7205207347869873,-594.98095703125,-579.66943359375,-1216.252685546875,1174.650390625,-13.124444961547852,1163.24658203125,-2387.318115234375
86,1.7676783800125122,-603.1102294921875,-586.37939453125,-1230.010498046875,1189.4896240234375,-13.243732452392578,1178.0135498046875,-2425.911865234375
87,1.7832785844802856,-614.8798217773438,-602.7499389648438,-1261.1280517578125,1217.6297607421875,-14.45003890991211,1204.9630126953125,-2484.6064453125
88,1.8220500946044922,-627.1625366210938,-605.1228637695312,-1269.5677490234375,1232.285400390625,-13.925131797790527,1220.1822509765625,-2514.169189453125
89,1.7959198951721191,-634.4883422851562,-624.1112060546875,-1301.06640625,1258.599609375,-13.732442855834961,1246.6630859375,-2567.4560546875
90,1.846015214920044,-648.0623779296875,-634.3969116210938,-1315.29443359375,1282.459228515625,-14.482950210571289,1269.8223876953125,-2600.519775390625
91,1.93381667137146,-661.444580078125,-644.7154541015625,-1343.704345703125,1306.1600341796875,-13.850961685180664,1294.242919921875,-2654.26220703125
92,1.9886283874511719,-667.805908203125,-646.4631958007812,-1342.70458984375,1314.26904296875,-14.190752029418945,1302.06689453125,-2669.9140625
93,1.9264171123504639,-674.9270629882812,-662.408935546875,-1383.9232177734375,1337.3359375,-14.533387184143066,1324.7288818359375,-2727.4443359375
94,1.7993320226669312,-685.0191650390625,-679.012939453125,-1411.875244140625,1364.0321044921875,-14.563716888427734,1351.2677001953125,-2772.57763671875
95,1.804473638534546,-696.03857421875,-691.46435546875,-1422.5877685546875,1387.5029296875,-14.762370109558105,1374.5450439453125,-2815.142333984375
96,2.1808018684387207,-705.8697509765625,-699.918212890625,-1443.33251953125,1405.7879638671875,-15.175564765930176,1392.793212890625,-2845.130126953125
97,2.155921220779419,-712.2330932617188,-700.08154296875,-1464.4029541015625,1412.314697265625,-16.11125946044922,1398.359375,-2906.287841796875
98,2.0849978923797607,-728.8135986328125,-721.6246948242188,-1484.833740234375,1450.438232421875,-15.238384246826172,1437.2847900390625,-2925.97802734375
99,2.0724217891693115,-734.4741821289062,-718.5855712890625,-1496.043212890625,1453.059814453125,-15.361454963684082,1439.770751953125,-2948.46435546875
100,1.873354196548462,-754.2821044921875,-750.5914306640625,-1533.4305419921875,1504.87353515625,-15.512916564941406,1491.2340087890625,-3028.7529296875
101,1.9745177030563354,-765.672119140625,-749.5882568359375,-1555.6988525390625,1515.2603759765625,-17.18175506591797,1500.0531005859375,-3075.70703125
102,1.9639277458190918,-776.114013671875,-756.98779296875,-1523.960693359375,1533.101806640625,-16.021242141723633,1519.04443359375,-3067.82470703125
103,1.8911707401275635,-790.3095703125,-777.5774536132812,-1601.0037841796875,1567.886962890625,-16.035879135131836,1553.7421875,-3167.28759765625
104,1.8552541732788086,-801.3955078125,-793.9059448242188,-1602.71826171875,1595.301513671875,-16.7694149017334,1580.3873291015625,-3185.512451171875
105,1.805715799331665,-815.4326171875,-802.8438110351562,-1636.9161376953125,1618.2763671875,-17.358497619628906,1602.7235107421875,-3260.19580078125
106,1.8811005353927612,-827.4171142578125,-815.1747436523438,-1666.518310546875,1642.591796875,-17.55896759033203,1626.9139404296875,-3317.282470703125
107,1.8675225973129272,-838.3253784179688,-830.04296875,-1678.1060791015625,1668.368408203125,-18.551483154296875,1651.6844482421875,-3348.782470703125
108,2.0520527362823486,-850.80029296875,-841.1806030273438,-1697.1602783203125,1691.98095703125,-18.309669494628906,1675.7232666015625,-3387.7626953125
109,2.0428783893585205,-862.219970703125,-853.124267578125,-1740.2603759765625,1715.34423828125,-18.46201515197754,1698.925048828125,-3463.5205078125
110,2.029085636138916,-875.094970703125,-863.1236572265625,-1758.0367431640625,1738.2186279296875,-17.92954444885254,1722.318115234375,-3502.72412109375
111,2.0953590869903564,-887.2108154296875,-873.5575561523438,-1788.6405029296875,1760.768310546875,-17.702377319335938,1745.1612548828125,-3556.86474609375
112,2.1816084384918213,-896.8619384765625,-892.474609375,-1787.5347900390625,1789.3365478515625,-19.20047950744629,1772.3177490234375,-3580.1982421875
113,2.0914158821105957,-911.0325927734375,-898.980712890625,-1839.9224853515625,1810.0133056640625,-18.84084701538086,1793.263916015625,-3653.098388671875
114,2.1419289112091064,-922.4918823242188,-915.255859375,-1850.395751953125,1837.747802734375,-18.168794631958008,1821.720947265625,-3693.41259765625
115,2.0481133460998535,-933.6904907226562,-923.4312744140625,-1871.6102294921875,1857.121826171875,-18.574386596679688,1840.5955810546875,-3741.78857421875
116,2.1513071060180664,-943.9560546875,-945.0631103515625,-1892.619140625,1889.0191650390625,-18.771371841430664,1872.399169921875,-3784.380126953125
117,2.3426573276519775,-959.8131713867188,-948.037353515625,-1928.177734375,1907.8505859375,-20.63247299194336,1889.560791015625,-3847.87451171875
118,2.262343406677246,-972.27001953125,-966.2796630859375,-1950.1123046875,1938.5496826171875,-18.758098602294922,1922.053955078125,-3900.043701171875
119,2.1060757637023926,-981.9478149414062,-975.6826782226562,-1978.463623046875,1957.6304931640625,-19.12455177307129,1940.612060546875,-3942.9775390625
120,2.419799327850342,-1000.260009765625,-988.2086181640625,-1992.72021484375,1988.4686279296875,-19.36151885986328,1971.52685546875,-3988.865234375
121,2.351806879043579,-1009.7381591796875,-1004.544677734375,-2022.271728515625,2014.2828369140625,-19.354602813720703,1997.280029296875,-4020.4072265625
122,2.263237953186035,-1023.7479858398438,-1010.4530029296875,-2039.405029296875,2034.200927734375,-20.471832275390625,2015.9923095703125,-4079.74365234375
123,2.5760011672973633,-1035.838134765625,-1024.9864501953125,-2067.2705078125,2060.82470703125,-20.68042755126953,2042.72021484375,-4135.9931640625
124,2.303485631942749,-1049.082763671875,-1041.0347900390625,-2097.835205078125,2090.11767578125,-20.60138511657715,2071.81982421875,-4184.18310546875
125,2.494136333465576,-1065.85693359375,-1047.136474609375,-2123.201171875,2112.993408203125,-22.16769027709961,2093.31982421875,-4245.142578125
126,2.3462154865264893,-1081.405517578125,-1064.228271484375,-2143.921142578125,2145.6337890625,-21.298059463500977,2126.681884765625,-4291.6025390625
127,2.339768886566162,-1090.655517578125,-1072.090576171875,-2158.1806640625,2162.74609375,-20.876968383789062,2144.208984375,-4314.75
128,2.573791742324829,-1104.5992431640625,-1090.127197265625,-2194.2421875,2194.7265625,-20.783096313476562,2176.51708984375,-4386.40576171875
129,2.367001533508301,-1117.29248046875,-1098.7808837890625,-2206.16552734375,2216.0732421875,-23.077674865722656,2195.362548828125,-4426.8974609375
130,2.5725533962249756,-1131.443359375,-1116.6142578125,-2239.48828125,2248.0576171875,-21.502304077148438,2229.1279296875,-4491.08203125
131,2.530496597290039,-1143.31591796875,-1126.89892578125,-2268.728515625,2270.21484375,-21.727176666259766,2251.01806640625,-4541.5654296875
132,2.74191951751709,-1155.8594970703125,-1139.7747802734375,-2295.477783203125,2295.63427734375,-21.874767303466797,2276.50146484375,-4602.51904296875
133,2.0205278396606445,-1163.0670166015625,-1150.486572265625,-2324.34326171875,2313.5537109375,-21.92070770263672,2293.653564453125,-4652.470703125
134,2.3178210258483887,-1177.9068603515625,-1166.3558349609375,-2343.77587890625,2344.2626953125,-22.405094146728516,2324.175537109375,-4694.01953125
135,2.491619110107422,-1195.9375,-1175.722900390625,-2373.177001953125,2371.660400390625,-23.445655822753906,2350.70654296875,-4752.1953125
136,3.019814968109131,-1207.698486328125,-1193.1314697265625,-2401.864501953125,2400.830078125,-23.27985954284668,2380.570068359375,-4809.01904296875
137,2.8618834018707275,-1223.7459716796875,-1204.0970458984375,-2420.53173828125,2427.843017578125,-22.802648544311523,2407.902099609375,-4855.6953125
138,2.655022144317627,-1235.635009765625,-1218.94482421875,-2444.199462890625,2454.579833984375,-24.61989974975586,2432.614990234375,-4904.69580078125
139,3.115556001663208,-1248.45751953125,-1230.24169921875,-2475.1552734375,2478.69921875,-23.908828735351562,2457.90576171875,-4959.435546875
140,2.904367208480835,-1260.6734619140625,-1244.3790283203125,-2504.3603515625,2505.052490234375,-23.406543731689453,2484.55029296875,-5016.32470703125
141,3.0615649223327637,-1273.88720703125,-1260.733154296875,-2524.898193359375,2534.620361328125,-23.583126068115234,2514.098876953125,-5068.7919921875
142,3.1526427268981934,-1288.8426513671875,-1272.447998046875,-2560.32568359375,2561.29052734375,-23.548828125,2540.894287109375,-5132.470703125
143,2.4384453296661377,-1303.8670654296875,-1285.7393798828125,-2580.59716796875,2589.6064453125,-25.037826538085938,2567.007080078125,-5185.294921875
144,2.7064359188079834,-1314.5911865234375,-1298.9287109375,-2603.396484375,2613.52001953125,-24.35647964477539,2591.8701171875,-5222.314453125
145,3.006420612335205,-1333.051513671875,-1304.2979736328125,-2624.1630859375,2637.349609375,-25.58775520324707,2614.768310546875,-5265.201171875
146,3.1186976432800293,-1349.641845703125,-1328.130859375,-2658.022216796875,2677.772705078125,-24.620494842529297,2656.270751953125,-5336.8916015625
147,2.8914847373962402,-1359.488037109375,-1336.477783203125,-2689.25439453125,2695.9658203125,-25.858461380004883,2672.9990234375,-5392.57763671875
148,2.9400949478149414,-1373.7567138671875,-1350.0755615234375,-2716.38720703125,2723.832275390625,-25.39278221130371,2701.379638671875,-5436.13232421875
149,2.5190327167510986,-1385.0010986328125,-1355.811767578125,-2731.971435546875,2740.81298828125,-26.867324829101562,2716.464599609375,-5483.11572265625
150,2.6302247047424316,-1395.2626953125,-1371.93017578125,-2755.018798828125,2767.19287109375,-25.925079345703125,2743.89794921875,-5513.01953125
151,2.7791008949279785,-1406.932373046875,-1391.8916015625,-2777.654296875,2798.823974609375,-25.793638229370117,2775.809326171875,-5589.583984375
152,2.3459246158599854,-1420.0572509765625,-1413.552734375,-2803.550048828125,2833.60986328125,-27.943950653076172,2808.011962890625,-5613.70556640625
153,2.403278112411499,-1431.370361328125,-1420.916748046875,-2841.47314453125,2852.287109375,-26.398773193359375,2828.291748046875,-5684.16796875
154,2.2067196369171143,-1442.736083984375,-1416.177734375,-2864.474853515625,2858.913818359375,-28.75767707824707,2832.363037109375,-5725.06298828125
155,2.6289498805999756,-1458.7257080078125,-1445.3309326171875,-2849.23828125,2904.056640625,-26.365089416503906,2880.320556640625,-5781.26171875
156,2.2818446159362793,-1471.149169921875,-1464.191650390625,-2922.54736328125,2935.3408203125,-27.06362533569336,2910.558837890625,-5829.7568359375
157,2.1319780349731445,-1485.849609375,-1472.2293701171875,-2947.911376953125,2958.0791015625,-28.574045181274414,2931.63720703125,-5911.76904296875
